Report ID,Title,Publish Date,Start Date,End Date,Summary,URL,Source Name,Source Description,Source City,Source State,Categories,Places,
115083,Utah just experienced its driest year since scientists have kept records - Salt Lake Tribune (UT),10/10/2018, , ,,https://www.sltrib.com/news/environment/2018/10/10/utah-just-experienced-its/,,good,Salt Lake City,UT,"General Awareness, Water Supply & Quality",Utah,
115092,Officials Are Asking Utahns To Stop Watering Their Lawns For The Rest Of The Year - KUSU-FM Utah Public Radio (UT),10/08/2018, , ,,http://upr.org/post/officials-are-asking-utahns-stop-watering-their-lawns-rest-year,,,Logan,UT,"Relief, Response & Restrictions, Water Supply & Quality","Utah, Beaver County, UT, Box Elder County, UT, Cache County, UT, Carbon County, UT, Daggett County, UT, Davis County, UT, Duchesne County, UT, Emery County, UT, Garfield County, UT, Grand County, UT, Iron County, UT, Juab County, UT, Kane County, UT, Millard County, UT, Morgan County, UT, Piute County, UT, Rich County, UT, Salt Lake County, UT, San Juan County, UT, Sanpete County, UT, Sevier County, UT, Summit County, UT, Tooele County, UT, Uintah County, UT, Utah County, UT, Wasatch County, UT, Washington County, UT, Wayne County, UT, Weber County, UT",
115693,Utah's 'State Of Emergency' Drought Could Impact Utah Resources And Economy - KUSU-FM Utah Public Radio (UT),10/17/2018, , ,,http://upr.org/post/utahs-state-emergency-drought-could-impact-utah-resources-and-economy,,,Logan,UT,"Agriculture, Business & Industry, General Awareness, Relief, Response & Restrictions, Water Supply & Quality",Utah,
115724,USU climatologist: we have serious work to do to get out of the drought - Cache Valley Daily (UT),10/23/2018, , ,,http://www.cachevalleydaily.com/news/archive/2018/10/23/usu-climatologist-we-have-serious-work-to-do-to-get-out-of-the-drought/,,,Logan,UT,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","Utah, Box Elder County, UT, Carbon County, UT, Emery County, UT, Grand County, UT, San Juan County, UT, Wayne County, UT",
116403,Utah needs winter with at least average snow to bounce back from dry year - KTVX-TV ABC 4 Good4Utah.com (UT),11/05/2018, , ,,http://www.good4utah.com/weather/utah-needs-winter-with-at-least-average-snow-to-bounce-back-from-dry-year/1575634410,,,Salt Lake City,UT,"General Awareness, Water Supply & Quality","Utah, Piute County, UT, Sanpete County, UT, Summit County, UT",
118673,"Storm helped Utah's snowpack, but more snow needed to end drought - KSL-TV NBC 5 (UT)",12/04/2018, , ,,http://www.ksl.com/article/46440609/storm-helped-utahs-snowpack-but-more-snow-needed-to-end-drought,,updated 20200528,Salt Lake City,UT,"General Awareness, Water Supply & Quality",Utah,
121141,Utah's snowpack off to strong start in wake of winter storm - KSL-TV NBC 5 (UT),01/22/2019, , ,,http://www.ksl.com/article/46473265/utahs-snowpack-off-to-strong-start-in-wake-of-winter-storm,,updated 20200528,Salt Lake City,UT,"General Awareness, Water Supply & Quality",Utah,
122189,"Utah snowpack packed with water, but reservoirs remain low - Salt Lake Tribune (UT)",02/16/2019, , ,,https://www.sltrib.com/news/environment/2019/02/16/utah-snowpack-packed-with/,,good,Salt Lake City,UT,"General Awareness, Water Supply & Quality",Utah,
122894,Utah's Drought Picture Continues To Improve After Stormy February - KUER-FM 90.1 (UT),03/08/2019, , ,,http://kuer.org/post/utahs-drought-picture-continues-improve-after-stormy-february,,,Salt Lake City,UT,General Awareness,Utah,
125496,Utah officially moved from drought - KTVX-TV ABC 4 Good4Utah.com (UT),04/18/2019, , ,,https://www.abc4.com/news/top-stories/utah-officially-moved-from-drought/1936963316,,,Salt Lake City,UT,General Awareness,Utah,
138585,Severe drought returns to Colorados Four Corners - Cortez Journal (CO),10/25/2019, , ,,http://www.cortezjournal.com/articles/156387-severe-drought-returns-to-colorados-four-corners,,Print,Cortez,CO,"Agriculture, General Awareness","Archuleta County, CO, Delta County, CO, Dolores County, CO, Gunnison County, CO, Hinsdale County, CO, La Plata County, CO, Mesa County, CO, Mineral County, CO, Montezuma County, CO, Montrose County, CO, Ouray County, CO, San Juan County, CO, San Miguel County, CO, Utah",
148883,"Utah Wildlife Board approves decrease in general-season deer, antlerless permits for 2020 hunts - Utah Division of Wildlife Resources (UT)",04/30/2020, , ,,https://wildlife.utah.gov/news/utah-wildlife-news/912-utah-wildlife-board-approves-decrease-in-general-season-deer-antlerless-permits-for-2020-hunts.html,,,Salt Lake City,UT,"Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation",Utah,
149670,A dry spring and global pandemic has Utah’s wildland firefighters bracing for an ‘above normal’ season - Deseret News (UT),05/16/2020, , ,,https://www.deseret.com/utah/2020/5/16/21257716/dry-april-coronavirus-pandemic-wildfire-wildland-firefighters-season-blm-forest-service-utah-dnr,,updated 20200520,Salt Lake City,UT,Fire,"Utah, Salt Lake City, UT",
150772,Moab water index at 26% - The Times Independent (UT),06/04/2020, , ,,https://moabtimes.com/2020/06/04/moab-water-index-at-26/,,updated 20200430,Moab,UT,General Awareness,Utah,
151816,"Dry vegetation, exploding targets leading to busy wildfire season in Utah County - Daily Herald (UT)",06/19/2020, , ,,https://www.heraldextra.com/news/local/dry-vegetation-exploding-targets-leading-to-busy-wildfire-season-in-utah-county/article_1ee60f1e-3477-5053-ac3a-66e49c1cdf53.html,,,Provo,UT,"Fire, General Awareness, Relief, Response & Restrictions","Utah, Utah County, UT",
153446,Drought conditions grip Utah; stats are grim - The Times Independent (UT),07/09/2020, , ,,https://moabtimes.com/2020/07/09/drought-conditions-grip-utah-stats-are-grim/,,updated 20200430,Moab,UT,General Awareness,Utah,
167210,Worst Drought in Utah in 20 years - KTVX-TV ABC 4 Good4Utah.com (UT),11/20/2020, , ,,https://www.abc4.com/news/top-stories/worst-drought-in-utah-in-20-years/,,,Salt Lake City,UT,General Awareness,Utah,
