Report ID,Title,Publish Date,Start Date,End Date,Summary,URL,Source Name,Source Description,Source City,Source State,Categories,Places,
27157,Heavy rains brought relief to parts of New Mexico - ABQJournal Online (NM),09/25/2013, , ,,http://www.abqjournal.com/268670/news/heavy-rains-brought-relief.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
27158,NM pushed out of extreme drought - Clovis News Journal (NM),09/25/2013, , ,,http://www.cnjonline.com/2013/09/24/nm-pushed-out-of-extreme-drought/,,may not exist - goes to The Eastern New Mexico News (not listed),Clovis,NM,"General Awareness, Water Supply & Quality",New Mexico,
27159,NWS: Storms pushed New Mexico out of extreme drought - Santa Fe New Mexican (NM),09/24/2013, , ,,http://www.santafenewmexican.com/news/local_news/article_57711bbe-90d1-504f-9045-8250d71bd8b6.html,,good,Santa Fe,NM,"General Awareness, Water Supply & Quality",New Mexico,
27160,NWS: Storms pushed NM out of 'extreme drought' - Austin American-Statesman (TX),09/24/2013, , ,,http://www.statesman.com/ap/ap/texas/nws-storms-pushed-nm-out-of-extreme-drought/nZ6Zc/,,good,Austin,TX,"General Awareness, Water Supply & Quality",New Mexico,
27161,NWS: Storms pushed NM out of 'extreme drought' - Las Cruces Sun-News (NM),09/24/2013, , ,,http://www.lcsun-news.com/dona_ana_news/ci_24166625/nws-storms-pushed-nm-out-extreme-drought,,updated 20200421,Las Cruces,NM,"General Awareness, Water Supply & Quality",New Mexico,
27178,NM floods damaging but also brought drought relief - Farmington Daily Times (NM),09/23/2013, , ,,http://www.daily-times.com/four_corners-news/ci_24155373/nm-floods-wrath-also-left-some-drought-relief,,not listed,Farmington,NM,General Awareness,New Mexico,
27179,NM floods' wrath also left some drought relief - Las Cruces Sun-News (NM),09/23/2013, , ,,http://www.lcsun-news.com/las_cruces-news/ci_24153925/nm-floods-wrath-also-left-some-drought-relief,,updated 20200421,Las Cruces,NM,General Awareness,New Mexico,
27203,Recent storms make dent in N.M. drought - Durango Herald (CO),09/25/2013, , ,,http://durangoherald.com/article/20130925/NEWS06/130929683/-1/News,,updated 20200324,Durango,CO,"General Awareness, Water Supply & Quality",New Mexico,
27209,Sherry Robinson: Fishing for good news in New Mexico's swollen rivers - Carlsbad Current-Argus (NM),09/25/2013, , ,,http://www.currentargus.com/carlsbad-news/ci_24170063/sherry-robinson-fishing-good-news-new-mexicos-swollen,,,Carlsbad,NM,"General Awareness, Water Supply & Quality",New Mexico,
27232,More New Mexico drought improvement - ABQJournal Online (NM),09/26/2013, , ,,http://www.abqjournal.com/269669/blogs/nm-science/more-new-mexico-drought-improvement.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
27239,Report: Birds population dropped - Clovis News Journal (NM),09/27/2013, , ,,http://www.cnjonline.com/2013/09/26/report-birds-population-dropped/,,may not exist - goes to The Eastern New Mexico News (not listed),Clovis,NM,Plants & Wildlife,New Mexico,
27355,Storms push New Mexico out of ‘extreme drought’ - Santa Fe New Mexican (NM),09/24/2013, , ,,http://www.santafenewmexican.com/news/local_news/article_57711bbe-90d1-504f-9045-8250d71bd8b6.html,,good,Santa Fe,NM,"General Awareness, Water Supply & Quality",New Mexico,
27539,State remains a land of extremes - Santa Fe New Mexican (NM),10/23/2013, , ,,http://www.santafenewmexican.com/opinion/local_columns/state-remains-a-land-of-extremes/article_f07a805b-6926-5b6b-8ae6-1514cf97c76a.html,,good,Santa Fe,NM,General Awareness,New Mexico,
27654,A snowy winter could help end drought - KRQE-TV CBS 13 (NM),11/05/2013, , ,,http://www.krqe.com/news/local/a-snowy-winter-could-help-end-drought-sooner,,updated 20200611,Albuquerque,NM,General Awareness,New Mexico,
27807,NMs water picture is grim - ABQJournal Online (NM),11/18/2013, , ,,http://www.abqjournal.com/303028/news/nms-water-picture-appears-grim.html,,not listed,Albuquerque,NM,Water Supply & Quality,New Mexico,
27836,Governor wants more water projects - ABQJournal Online (NM),11/19/2013, , ,,http://www.abqjournal.com/304458/news/governor-wants-more-water-projects.html,,not listed,Albuquerque,NM,"Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Maxwell, NM, Vaughn, NM, Las Vegas, NM, Magdalena, NM",
27849,Drought: New Mexico governor proposes $2 million for water research - El Paso Times (TX),11/22/2013, , ,,http://www.elpasotimes.com/newmexico/ci_24577760/arid-west,,good,El Paso,TX,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
27876,Governor proposes spending another $2 million for water research in drought-stricken New Mexico - Farmington Daily Times (NM),11/24/2013, , ,,http://www.daily-times.com/four_corners-news/ci_24593335/governor-proposes-spending-another-2-million-water-research,,not listed,Farmington,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
27877,Heres hoping the drought forecast is wrong - ABQJournal Online (NM),11/24/2013, , ,,http://www.abqjournal.com/308229/abqnewsseeker/heres-hoping-the-drought-forecast-is-wrong.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
28018,Is the IPCC underestimating the risk of southwestern drought? - ABQJournal Online (NM),12/09/2013, , ,,http://www.abqjournal.com/317024/blogs/nm-science/is-the-ipcc-underestimating-the-risk-of-southwestern-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
28100,Are we in a megadrought? - ABQJournal Online (NM),12/13/2013, , ,,http://www.abqjournal.com/319606/blogs/nm-science/are-we-in-a-megadrought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
28174,"A warm, dry forecast for New Mexico through spring - ABQJournal Online (NM)",12/19/2013, , ,,http://www.abqjournal.com/323193/abqnewsseeker/a-warm-dry-forecast-for-new-mexico-through-spring.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
29059,State Officials Recommend Drought Preparedness - Cibola County Beacon (NM),02/12/2014, , ,,http://www.cibolabeacon.com/news/state-officials-recommend-drought-preparedness/article_a5d67894-9335-11e3-bd1b-0019bb2963f4.html,,,Grants,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Albuquerque, NM",
29073,Snowstorms fail to ease grim water supply outlook - Santa Fe New Mexican (NM),02/07/2014, , ,,http://www.santafenewmexican.com/news/local_news/snowstorms-fail-to-ease-grim-water-supply-outlook/article_238a3d49-f807-5a3d-b61a-6937f4496a8c.html,,good,Santa Fe,NM,"Agriculture, General Awareness, Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
29162,NM senators back effort to secure water resources - Las Cruces Sun-News (NM),02/27/2014, , ,,http://www.lcsun-news.com/ci_25234922/nm-senators-back-effort-secure-water-resources,,updated 20200421,Las Cruces,NM,"General Awareness, Relief, Response & Restrictions",New Mexico,
29261,"NM drought expands, but chance of El Niño relief grows - ABQJournal Online (NM)",03/06/2014, , ,,http://www.abqjournal.com/363505/abqnewsseeker/current-nm-drought-expands-but-chance-of-el-nino-relief-grows.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
29474,Tumbleweeds plague drought-stricken American West - Baltimore Sun (MD),03/27/2014, , ,,"http://www.baltimoresun.com/news/nation-world/sns-rt-us-usa-tumbleweeds-20140327,0,2662983.story",,good,Baltimore,MD,"Plants & Wildlife, Society & Public Health","Alamosa County, CO, Baca County, CO, Bent County, CO, Cheyenne County, CO, Costilla County, CO, Crowley County, CO, Custer County, CO, El Paso County, CO, Elbert County, CO, Fremont County, CO, Huerfano County, CO, Kiowa County, CO, Kit Carson County, CO, Las Animas County, CO, Lincoln County, CO, Otero County, CO, Prowers County, CO, Pueblo County, CO, New Mexico, Clovis, NM, Armstrong County, TX, Bailey County, TX, Borden County, TX, Briscoe County, TX, Carson County, TX, Castro County, TX, Cochran County, TX, Collingsworth County, TX, Crosby County, TX, Dallam County, TX, Dawson County, TX, Deaf Smith County, TX, Donley County, TX, Floyd County, TX, Gaines County, TX, Garza County, TX, Gray County, TX, Hale County, TX, Hall County, TX, Hansford County, TX, Hartley County, TX, Hemphill County, TX, Hockley County, TX, Hutchinson County, TX, Lamb County, TX, Lipscomb County, TX, Lubbock County, TX, Lynn County, TX, Mitchell County, TX, Moore County, TX, Ochiltree County, TX, Oldham County, TX, Parmer County, TX, Potter County, TX, Randall County, TX, Roberts County, TX, Scurry County, TX, Sherman County, TX, Swisher County, TX, Terry County, TX, Wheeler County, TX, Yoakum County, TX",
29562,Vineyards faring better than most in New Mexico drought - Las Cruces Sun-News (NM),03/28/2014, , ,,http://www.lcsun-news.com/las_cruces-news/ci_25427457/vineyards-faring-better-than-most-nm-drought?source=most_emailed,,updated 20200421,Las Cruces,NM,"Agriculture, General Awareness, Water Supply & Quality","New Mexico, La Union, NM, Silver City, NM",
29572,Officials gear for fire season in NM - ABQJournal Online (NM),04/01/2014, , ,,http://www.abqjournal.com/377095/news/officials-gear-for-fire-season-in-nm.html,,not listed,Albuquerque,NM,"Fire, Relief, Response & Restrictions",New Mexico,
29659,New forecast predicts low water supply in New Mexico - Santa Fe New Mexican (NM),04/07/2014, , ,,http://www.santafenewmexican.com/news/local_news/new-forecast-predicts-low-water-supply-in-new-mexico/article_80a5afe6-7bbf-5e67-97e8-7e49f59d6018.html,,good,Santa Fe,NM,Water Supply & Quality,New Mexico,
29996,Early season is best bet for anglers as summer may be tough - ABQJournal Online (NM),05/02/2014, , ,,http://www.abqjournal.com/393054/north/early-season-is-best-bet-for-anglers-as-summer-may-be-tough.html,,not listed,Albuquerque,NM,"General Awareness, Tourism & Recreation, Water Supply & Quality",New Mexico,
30171,Odds improving for El Niño this year - ABQJournal Online (NM),05/13/2014, , ,,http://www.abqjournal.com/399005/news/odds-improve-for-wetter-weather.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
30270,Water in rivers - what a concept - Santa Fe New Mexican (NM),05/16/2014, , ,,http://www.santafenewmexican.com/magazines/bienvenidos_2014/water-in-rivers---what-a-concept/article_157f39e6-d4a5-11e3-8a02-0017a43b2370.html,,good,Santa Fe,NM,"Plants & Wildlife, Water Supply & Quality",New Mexico,
30596,Feds declare New Mexico jumping mouse endangered - ABQJournal Online (NM),06/10/2014, , ,,http://www.abqjournal.com/413667/abqnewsseeker/feds-declare-new-mexico-jumping-mouse-endangered.html,,not listed,Albuquerque,NM,"Agriculture, Plants & Wildlife, Relief, Response & Restrictions",New Mexico,
30610,Udall says NM needs to stretch water supplies - ABQJournal Online (NM),06/12/2014, , ,,http://www.abqjournal.com/414312/news/udall-says-nm-needs-to-stretch-water-supplies.html,,not listed,Albuquerque,NM,"Relief, Response & Restrictions, Water Supply & Quality","Washington, DC, New Mexico",
30637,Udall pushes legislation to address water scarcity - Las Cruces Sun-News (NM),06/12/2014, , ,,http://www.lcsun-news.com/las_cruces-news/ci_25951372/udall-pushes-legislation-address-water-scarcity,,updated 20200421,Las Cruces,NM,"Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
30704,Better weather ahead for Navajo Nation wildfire - NewsOK.com (OK),06/18/2014, , ,,http://newsok.com/better-weather-ahead-for-navajo-nation-wildfire/article/feed/701019,,updated 20200515,Oklahoma City,OK,"Fire, General Awareness","New Mexico, San Juan County, NM",
31049,"July rains help ease drought, but water levels still below average - Santa Fe New Mexican (NM)",07/17/2014, , ,,http://www.santafenewmexican.com/news/local_news/july-rains-help-ease-drought-but-water-levels-still-below/article_01dfc795-1219-5c99-8888-29dcfaad3bc6.html,,good,Santa Fe,NM,General Awareness,New Mexico,
31160,Parts of NM receive record rainfall; more on the way - ABQJournal Online (NM),07/28/2014, , ,,http://www.abqjournal.com/436689/abqnewsseeker/parts-of-new-mexico-see-record-rainfall.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
31698,August rains help ease states drought conditions - Santa Fe New Mexican (NM),08/30/2014, , ,,http://www.santafenewmexican.com/news/local_news/august-rains-help-ease-state-s-drought-conditions/article_6d09ee10-44bd-5ffd-ba7e-cb990db5be22.html,,good,Santa Fe,NM,General Awareness,New Mexico,
31776,Drought effect on cow pregnancies studied - ABQJournal Online (NM),09/08/2014, , ,,http://www.abqjournal.com/458434/biz/drought-effect-on-cow-pregnancies-studied.html,,not listed,Albuquerque,NM,Agriculture,New Mexico,
31812,New Mexico's green chile harvest in full swing - Tucson Arizona Daily Star (AZ),09/10/2014, , ,,http://tucson.com/news/national/new-mexico-s-green-chile-harvest-in-full-swing/article_1e8ae0df-b06c-5b2f-b576-ff1139f97bd3.html,,updated 20200617,Tucson,AZ,Agriculture,New Mexico,
31813,New Mexico's green chile harvest in full swing - Houston Chronicle (TX),09/10/2014, , ,,http://www.chron.com/news/us/article/New-Mexico-s-green-chile-harvest-in-full-swing-5745367.php,,good,Houston,TX,Agriculture,New Mexico,
31814,New Mexico's green chile harvest in full swing - My San Antonio.com (TX),09/10/2014, , ,,http://www.mysanantonio.com/news/us/article/New-Mexico-s-green-chile-harvest-in-full-swing-5745367.php,,good,San Antonio,TX,Agriculture,New Mexico,
31815,New Mexico's green chile harvest in full swing - Washington Post (DC),09/10/2014, , ,,http://www.washingtonpost.com/business/new-mexicos-green-chile-harvest-in-full-swing/2014/09/10/58a7361a-38b4-11e4-a023-1d61f7f31a05_story.html,,Print,Washington,DC,Agriculture,New Mexico,
31823,"Even as demand rises, fewer acres in New Mexico are dedicated to chile crops - Farmington Daily Times (NM)",09/10/2014, , ,,http://www.daily-times.com/four_corners-news/ci_26509031/even-demand-rises-fewer-acres-new-mexico-are,,not listed,Farmington,NM,Agriculture,New Mexico,
31955,Fires and drought have transformed New Mexico forests - Las Cruces Sun-News (NM),09/22/2014, , ,,http://www.lcsun-news.com/las_cruces-news/ci_26443739/fires-and-drought-have-transformed-new-mexico-forests?source=most_viewed,,updated 20200421,Las Cruces,NM,"General Awareness, Plants & Wildlife",New Mexico,
32012,"Rains ease, don't solve, New Mexico's drought - Las Cruces Sun-News (NM)",09/24/2014, , ,,http://www.lcsun-news.com/ci_26593979/rains-ease-dont-solve-new-mexicos-drought,,updated 20200421,Las Cruces,NM,General Awareness,New Mexico,
32038,New Mexico drought conditions best since late 2010 - ABQJournal Online (NM),09/25/2014, , ,,http://www.abqjournal.com/468029/abqnewsseeker/new-mexico-drought-best-since-late-2010.html,,not listed,Albuquerque,NM,"General Awareness, Water Supply & Quality",New Mexico,
32041,Rains ease New Mexico's short-term drought - ABQJournal Online (NM),09/24/2014, , ,,http://www.abqjournal.com/467483/news/rains-ease-new-mexicos-short-term-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
32042,Rains ease New Mexicos short-term drought - Santa Fe New Mexican (NM),09/25/2014, , ,,http://www.santafenewmexican.com/news/briefs/rains-ease-new-mexico-s-short-term-drought/article_eee4e466-44b6-11e4-bda6-001a4bcf6878.html,,good,Santa Fe,NM,General Awareness,New Mexico,
32469,"El Niño, if it's coming, is still a month or two away - Las Cruces Sun-News (NM)",10/29/2014, , ,,http://www.lcsun-news.com/las_cruces-news/ci_26823558/rain-keeps-falling-las-cruces-while-el-nino,,updated 20200421,Las Cruces,NM,General Awareness,New Mexico,
32865,New Mexico commission makes Gila River decision - seattlepi.com (WA),11/24/2014, , ,,http://www.seattlepi.com/news/science/article/New-Mexico-commission-makes-Gila-River-decision-5915008.php,,Seattle Post-Intelligencer,Seattle,WA,Water Supply & Quality,New Mexico,
32952,Scientists: Warmer temps make drought a bigger threat than in '50s - Santa Fe New Mexican (NM),12/03/2014, , ,,http://www.santafenewmexican.com/news/local_news/scientists-warmer-temps-make-drought-a-bigger-threat-than-in/article_e197ca6f-10f3-5cda-be6a-6e649e2ad199.html,,good,Santa Fe,NM,General Awareness,New Mexico,
33051,'Blue Gold' emerges as precious resource in oil boom - Carlsbad Current-Argus (NM),09/02/2013, , ,,http://www.currentargus.com/ci_24001330/blue-gold-emerges-precious-resource-oil-boom?source=most_viewed,,,Carlsbad,NM,"Agriculture, Business & Industry, Water Supply & Quality",New Mexico,
33236,Wet weather makes a dent on N.M. drought Wet weather makes a dent on N.M. drought - ABreakingNews.com (CA),12/18/2014, , ,,http://www.abreakingnews.com/new-mexico/wet-weather-makes-a-dent-on-nm-drought-h302881.html,,,Los Angeles,CA,General Awareness,New Mexico,
33385,State braces for another year of drought - ABQJournal Online (NM),01/08/2015, , ,,http://www.abqjournal.com/522723/news/new-mexico-at-risk-of-fifth-year-of-drought-sapped-rivers.html?utm_source=ABQJournal%20Homepage&utm_medium=JPC%20Tracking&utm_campaign=Section%20Front%20Home&utm_content=link%20pos%202,,not listed,Albuquerque,NM,"Agriculture, General Awareness, Water Supply & Quality",New Mexico,
33394,Preliminary runoff forecast isnt good - Santa Fe New Mexican (NM),01/09/2015, , ,,http://www.santafenewmexican.com/news/briefs/preliminary-runoff-forecast-isn-t-good/article_04bcf3ca-9811-11e4-936d-2ff3b7a88330.html,,good,Santa Fe,NM,General Awareness,New Mexico,
33525,Officials: New Mexico precipitation near normal for 2014  - KRQE-TV CBS 13 (NM),01/21/2015, , ,,http://krqe.com/ap/officials-new-mexico-precipitation-near-normal-for-2014/,,updated 20200611,Albuquerque,NM,General Awareness,New Mexico,
33656,Policies create obstacles as businesses work to stay drought-tolerant - Santa Fe New Mexican (NM),01/31/2015, , ,,http://www.santafenewmexican.com/news/business/policies-create-obstacles-as-businesses-work-to-stay-drought-tolerant/article_3d2be6e5-6d62-5729-967e-f57270696b6b.html,,good,Santa Fe,NM,"Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Santa Fe, NM",
33688,Dim water year shapes up for Doña Ana County farmers - Las Cruces Sun-News (NM),02/05/2015, , ,,http://www.lcsun-news.com/las_cruces-news/ci_27468119/dim-water-year-shapes-up-dona-ana-county,,updated 20200421,Las Cruces,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
33700,Water managers bracing for another dry year in NM - ABQJournal Online (NM),02/01/2015, , ,,http://www.abqjournal.com/534783/news/water-managers-bracing-for-another-dry-year-in-nm.html,,not listed,Albuquerque,NM,"Agriculture, Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
34174,Amount of chile produced in New Mexico continues to drop - Las Cruces Sun-News (NM),03/07/2015, , ,,http://www.lcsun-news.com/News/ci_27666886/Amount-of-chile-produced-in-New-Mexico-continues-to-drop,,updated 20200421,Las Cruces,NM,"Agriculture, Water Supply & Quality",New Mexico,
34464,Governor warns of danger as fire season heats up - ABQJournal Online (NM),04/03/2015, , ,,http://www.abqjournal.com/564258/news/governor-warns-of-danger-as-fire-season-heats-up.html,,not listed,Albuquerque,NM,"Fire, Relief, Response & Restrictions",New Mexico,
34558,Governor says state's water crisis is 'real and it is serious' - ABQJournal Online (NM),04/16/2015, , ,,http://www.abqjournal.com/570176/news/news-from-newspaper/governor-says-states-water-crisis-is-real-and-it-is-serious.html,,not listed,Albuquerque,NM,"Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
35093,May showers do little for severe drought in Four Corners - ABQJournal Online (NM),05/23/2015, , ,,http://www.abqjournal.com/589248/abqnewsseeker/may-showers-do-little-for-severe-drought-in-four-corners.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, San Juan County, NM",
35165,"Showers ease drought, are boon to fish, farmers - Carlsbad Current-Argus (NM)",05/26/2015, , ,,http://www.currentargus.com/carlsbad-news/ci_28192624/showers-ease-drought-are-boon-fish-farmers,,,Carlsbad,NM,General Awareness,New Mexico,
35170,May rains break grip of drought - ABQJournal Online (NM),05/27/2015, , ,,http://www.abqjournal.com/590572/news/may-rains-break-droughts-grip-in-most-of-state.html,,not listed,Albuquerque,NM,"General Awareness, Water Supply & Quality",New Mexico,
35489,Forage crops a driver of state agriculture - ABQJournal Online (NM),07/06/2015, , ,,http://www.abqjournal.com/608280/biz/forage-crops-a-driver-of-state-agriculture.html,,not listed,Albuquerque,NM,Agriculture,New Mexico,
35870,Future unsure for troubled New Mexico green chile production - Santa Fe New Mexican (NM),07/28/2015, , ,,http://www.santafenewmexican.com/life/taste/future-unsure-for-troubled-new-mexico-green-chile-production/article_23a706e2-1fa0-5e03-ba52-264769d9d72e.html,,good,Santa Fe,NM,Agriculture,New Mexico,
35874,What drought? - ABQJournal Online (NM),07/29/2015, , ,,http://www.abqjournal.com/619783/news/what-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
36031,McDonald: Nice to wave goodbye to drought - Clovis News Journal (NM),08/11/2015, , ,,http://www.cnjonline.com/2015/08/11/mcdonald-nice-to-wave-goodbye-to-drought/,,may not exist - goes to The Eastern New Mexico News (not listed),Clovis,NM,General Awareness,New Mexico,
36103,N.M. chile growers want new guest-worker program - Durango Herald (CO),08/18/2015, , ,,http://durangoherald.com/article/20150818/LIFESTYLE02/150819638/NM-chile-growers-want-new-guest-worker-program-,,updated 20200324,Durango,CO,Agriculture,New Mexico,
36234,"Drought done, but N.M. utilities push for conservation - Durango Herald (CO)",08/24/2015, , ,,http://durangoherald.com/article/20150824/NEWS02/150829786/0/NEWS01/Drought-done-but-NM-utilities-push-for-conservation-,,updated 20200324,Durango,CO,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Albuquerque, NM, Las Cruces, NM, Santa Fe, NM",
36961,"Despite summer storms, N.M. still in drought - ABQJournal Online (NM)",07/31/2015, , ,,http://www.abqjournal.com/227983/news/despite-summer-storms-nm-still-in-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
37338,New Mexico has its 2nd wettest January through October - ABQJournal Online (NM),11/13/2015, , ,,http://www.abqjournal.com/675008/news/at-1736-inches-janoct-rainfall-average-is-second-highest-for-nm.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
37520,Rain relief for New Mexico - ABQJournal Online (NM),12/15/2015, , ,,http://www.abqjournal.com/429171/news/monsoon-storms-ease-the-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
37601,Dark times for NM evergreens? - ABQJournal Online (NM),12/22/2015, , ,,http://www.abqjournal.com/694849/news/researcher-sees-dark-times-for-forests.html,,not listed,Albuquerque,NM,Plants & Wildlife,New Mexico,
37692,Editorial: Wise water use still needed - ABQJournal Online (NM),01/07/2016, , ,,http://www.abqjournal.com/702026/opinion/wise-water-use-still-needed.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
38975,Drought threatens return in New Mexico after dry stretch - ABQJournal Online (NM),02/23/2016, , ,,http://www.abqjournal.com/728790/news/drought-threatens-return-in-new-mexico-after-dry-stretch.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
38976,Drought threatens return in New Mexico after dry stretch - Santa Fe New Mexican (NM),02/24/2016, , ,,http://www.santafenewmexican.com/news/local_news/drought-threatens-return-in-new-mexico-after-dry-stretch/article_d39764d0-a1a5-5600-84a7-78f7d70aedc9.html,,good,Santa Fe,NM,General Awareness,New Mexico,
38977,Drought threatens return in New Mexico after dry stretch Drought threatens return in New Mexico after dry stretch - ABQJournal Online (NM),02/23/2016, , ,,http://www.abqjournal.com/728790/news/drought-threatens-return-in-new-mexico-after-dry-stretch.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,General Awareness,New Mexico,
38981,Despite strong El Niño drought could return - Las Cruces Sun-News (NM),02/24/2016, , ,,http://www.lcsun-news.com/story/news/2016/02/23/despite-strong-el-nio-drought-could-return/80827208/,,updated 20200421,Las Cruces,NM,General Awareness,"New Mexico, Las Cruces, NM, Otero County, NM",
39247,Moderate drought returns to western New Mexico - ABQJournal Online (NM),03/22/2016, , ,,http://www.abqjournal.com/744250/news/moderate-drought-returns-to-western-new-mexico.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
39269,Drought creeping back into New Mexico - ABQJournal Online (NM),03/25/2016, , ,,http://www.abqjournal.com/745928/news/drought-creeps-back-into-the-state.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Catron County, NM, Cibola County, NM, Grant County, NM, Hidalgo County, NM, Luna County, NM, McKinley County, NM, Sierra County, NM, Socorro County, NM",
39275,Moderate drought returns to western New Mexico - ABQJournal Online (NM),03/22/2016, , ,,http://www.abqjournal.com/744250/news/moderate-drought-returns-to-western-new-mexico.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+entertainment&utm_campaign=popular+posts,,not listed,Albuquerque,NM,General Awareness,New Mexico,
39353,Fire season in New Mexico off to early start - ABQJournal Online (NM),04/02/2016, , ,,http://www.abqjournal.com/750619/news/high-winds-dry-weather-a-dangerous-mix.html,,not listed,Albuquerque,NM,Fire,"New Mexico, Catron County, NM, Lincoln County, NM, Otero County, NM, Socorro County, NM",
39385,Dry March puts more of New Mexico in drought - ABQJournal Online (NM),04/08/2016, , ,,http://www.abqjournal.com/753360/news/dry-march-puts-more-of-state-in-drought.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Dona Ana County, NM, Lincoln County, NM, Otero County, NM",
41686,"Cooler, wet weather headed for Albuquerque area, New Mexico - ABQJournal Online (NM)",05/17/2016, , ,,http://www.abqjournal.com/775317/cooler-wet-weather-to-hit-new-mexico.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
44130,2016 monsoon ready to rumble - ABQJournal Online (NM),06/29/2016, , ,,http://www.abqjournal.com/799258/summer-rain-expected-to-be-about-average.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+default&utm_campaign=popular+posts,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
44494,Albuquerque is in its third-driest year ever with only 1.61 inches - ABQJournal Online (NM),07/29/2016, , ,,http://www.abqjournal.com/817052/3rddriest-year-ever-for-abq-with-only-161-inches-of-rain.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
68457,"NM nearly free of drought, but not for much longer - ABQJournal Online (NM)",10/27/2016, , ,,https://www.abqjournal.com/876952/nm-nearly-free-of-drought-but-not-for-much-longer.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
68763,"Dry, warm winter lies ahead for New Mexico - ABQJournal Online (NM)",10/29/2016, , ,,https://www.abqjournal.com/877952/dry-warm-winter-lies-ahead-for-new-mexico.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
